outlet,video_id,author,text,likes,published_at,reply_count,source,text_clean,score_positive,score_negative,score_neutral,score_compound,sentiment_label
BBC,nK7-DW4oG58,@ayomideadewunmi6586,"Natasha, please you need to be extremely careful,  you are talking too much in public spaces.",2,2025-03-20T18:16:28Z,3,YouTube,"Natasha, please you need to be extremely careful, you are talking too much in public spaces.",0.23,0.0,0.77,0.4927,Positive
BBC,nK7-DW4oG58,@famousogba7266,"God Almighty uses human beings & powers in heaven to effect changes in human society, so do not cry. Victory is on the way for everybody, those who hate / love what you're doing.(NATASHA AKPOTI)",0,2025-03-22T19:53:10Z,0,YouTube,"God Almighty uses human beings powers in heaven to effect changes in human society, so do not cry. Victory is on the way for everybody, those who hate love what you're doing.NATASHA AKPOTI",0.281,0.084,0.635,0.8279,Positive
BBC,nK7-DW4oG58,@bashbash9819,"Shame on this woman ! So coming on bbc will change what in the senate 
or the planned cry in the interview",10,2025-03-21T12:53:45Z,1,YouTube,Shame on this woman ! So coming on bbc will change what in the senate or the planned cry in the interview,0.0,0.245,0.755,-0.7574,Negative
BBC,nK7-DW4oG58,@beatriceajayi4970,"God will protect you my senator ,we the kogi ladies in Diaspora praying for you ..The truth will prevail..You are not alone ..keep going strong  and confident. we ❤❤u.",0,2025-03-27T19:05:27Z,0,YouTube,"God will protect you my senator ,we the kogi ladies in Diaspora praying for you ..The truth will prevail..You are not alone ..keep going strong and confident. we u.",0.446,0.0,0.554,0.9407,Positive
BBC,nK7-DW4oG58,@sylvesterodjogu5626,Madam rest abeg.,14,2025-03-21T13:28:48Z,2,YouTube,Madam rest abeg.,0.0,0.0,1.0,0.0,Neutral
BBC,nK7-DW4oG58,@briannyagwanga8985,Which Kenyan Senate is vibrant? 😂😂,1,2025-03-23T04:59:05Z,0,YouTube,Which Kenyan Senate is vibrant?,0.459,0.0,0.541,0.5267,Positive
BBC,nK7-DW4oG58,@HamzaIsah-qc5eh,Nathasa if only you speak as responsible and quite like this at the senate house respect the order of changing your site before bringing this sexuel Harassment it could have been ok with evidence . Not this your emotional blackmail in all t.v station,3,2025-03-20T18:26:27Z,1,YouTube,Nathasa if only you speak as responsible and quite like this at the senate house respect the order of changing your site before bringing this sexuel Harassment it could have been ok with evidence . Not this your emotional blackmail in all t.v station,0.195,0.093,0.712,0.665,Positive
BBC,nK7-DW4oG58,@GodisOmnipotentAlone,"She is alone and he has a team behind him. It is set up for her to be completely exhausted. The best we can do as women is study the trend and find rest ie NOT CONTINUE COMPRISING. Nobody, not even the smartest, brightest, intelligence will be left unscathed. Feel so bad for her",1,2025-03-26T13:03:48Z,0,YouTube,"She is alone and he has a team behind him. It is set up for her to be completely exhausted. The best we can do as women is study the trend and find rest ie NOT CONTINUE COMPRISING. Nobody, not even the smartest, brightest, intelligence will be left unscathed. Feel so bad for her",0.163,0.176,0.661,0.0153,Neutral
BBC,nK7-DW4oG58,@Martha-n1o,"The script is tired, the plot is weak time to end the show.",31,2025-03-20T19:59:19Z,1,YouTube,"The script is tired, the plot is weak time to end the show.",0.0,0.345,0.655,-0.7003,Negative
BBC,nK7-DW4oG58,@RayOfLetsatsi,This is really heartbreaking bathong. I hope she gets justice. Men continue to be horrible leaders.,0,2025-04-14T08:47:07Z,0,YouTube,This is really heartbreaking bathong. I hope she gets justice. Men continue to be horrible leaders.,0.251,0.271,0.478,-0.1263,Negative
BBC,nK7-DW4oG58,@kingsleydons528,Everything happening in Nigeria today is being sponsored and supported by Britain.,7,2025-03-20T17:22:12Z,2,YouTube,Everything happening in Nigeria today is being sponsored and supported by Britain.,0.173,0.0,0.827,0.3182,Positive
BBC,nK7-DW4oG58,@haruna.abubakar,Senate president should be investigated for the allegation.,1,2025-03-22T10:06:37Z,0,YouTube,Senate president should be investigated for the allegation.,0.0,0.0,1.0,0.0,Neutral
BBC,nK7-DW4oG58,@AnitaCooper-r2n,You claim senate is like a cult but you will go back if you're forgiven or you complete your suspension period right?,35,2025-03-20T19:52:54Z,5,YouTube,You claim senate is like a cult but you will go back if you're forgiven or you complete your suspension period right?,0.205,0.0,0.795,0.631,Positive
BBC,nK7-DW4oG58,@Coded-f4o,Even here in the street of a guy ask you out and you refuses they threaten you and make everyday of your life a living hell walking with fear,0,2025-04-05T15:28:04Z,0,YouTube,Even here in the street of a guy ask you out and you refuses they threaten you and make everyday of your life a living hell walking with fear,0.0,0.286,0.714,-0.886,Negative
BBC,nK7-DW4oG58,@kabifest8897,"I don't know what happened between this woman and the Nigerian Senate president,but I remember how this same woman falsely accused Reno Omokri the then personal assistant to Good luck Jonathan,former Naija  president",27,2025-03-20T18:04:12Z,6,YouTube,"I don't know what happened between this woman and the Nigerian Senate president,but I remember how this same woman falsely accused Reno Omokri the then personal assistant to Good luck Jonathan,former Naija president",0.155,0.058,0.787,0.5719,Positive
BBC,nK7-DW4oG58,@AtuneChinaza,Senator Natasha we are proud of you! Thank you for standing for all of us!,0,2025-03-23T22:45:08Z,1,YouTube,Senator Natasha we are proud of you! Thank you for standing for all of us!,0.322,0.0,0.678,0.7339,Positive
BBC,nK7-DW4oG58,@plentywater773,She always underestimate the ability of others to think when she shows up with her drama and lies.,35,2025-03-21T00:56:39Z,7,YouTube,She always underestimate the ability of others to think when she shows up with her drama and lies.,0.103,0.224,0.673,-0.4019,Negative
BBC,nK7-DW4oG58,@TugaZainan,"Kinyimin daidai,Allah ya sareki my sis.",0,2025-04-06T10:05:19Z,0,YouTube,"Kinyimin daidai,Allah ya sareki my sis.",0.0,0.0,1.0,0.0,Neutral
BBC,nK7-DW4oG58,@bridgetdavid1244,"I'm from kogi centre okene , Senator Natasha has done a lot for her people e.g Street lights, Building of School, Empowering the youth and so on, Seeing her go through all this breaks my heart.
My prayers will also be with her and she will come out more stronger 💪🏽 ❤️❤️",21,2025-03-20T19:38:05Z,2,YouTube,"I'm from kogi centre okene , Senator Natasha has done a lot for her people e.g Street lights, Building of School, Empowering the youth and so on, Seeing her go through all this breaks my heart.My prayers will also be with her and she will come out more stronger",0.057,0.0,0.943,0.4391,Positive
BBC,nK7-DW4oG58,@user-yl1uh8to3t,We say we want democracy. What version of democracy is being practiced in this country?,0,2025-03-22T22:31:36Z,0,YouTube,We say we want democracy. What version of democracy is being practiced in this country?,0.085,0.0,0.915,0.0772,Positive
BBC,nK7-DW4oG58,@vannicokafor9593,And you couldn't tell your husband? Imagine how infuriating this could be to her husband.,8,2025-03-20T16:14:06Z,1,YouTube,And you couldn't tell your husband? Imagine how infuriating this could be to her husband.,0.0,0.195,0.805,-0.5267,Negative
BBC,nK7-DW4oG58,@Ken_Doka,Den why you go?,0,2025-04-05T08:27:19Z,0,YouTube,Den why you go?,0.0,0.0,1.0,0.0,Neutral
BBC,nK7-DW4oG58,@keneferdinand9761,As a lawyer i don’t believe in one sided story and that’s period 📌📌📌,25,2025-03-20T17:30:33Z,5,YouTube,As a lawyer i dont believe in one sided story and thats period,0.0,0.0,1.0,0.0,Neutral
BBC,nK7-DW4oG58,@paborlouise319,"Fighting for good governance mustn't end in presidency, state governors, and lga chairmen. We don't really understand the importance of all levels of government in Nigeria",0,2025-03-23T22:58:51Z,0,YouTube,"Fighting for good governance mustn't end in presidency, state governors, and lga chairmen. We don't really understand the importance of all levels of government in Nigeria",0.182,0.08,0.738,0.4877,Positive
BBC,nK7-DW4oG58,@Bread-media,Who asked you to be there?,5,2025-03-20T17:19:42Z,3,YouTube,Who asked you to be there?,0.0,0.0,1.0,0.0,Neutral
BBC,nK7-DW4oG58,@HannahJuan,"I'm in tears listening to you mama, this fight is  not for  you  alone this fight is for  women please  let's  join hands together with her it doesn't matter where you are if you are a woman please   let fight for  justice for her and for us 🙏.",0,2025-04-07T13:52:33Z,0,YouTube,"I'm in tears listening to you mama, this fight is not for you alone this fight is for women please let's join hands together with her it doesn't matter where you are if you are a woman please let fight for justice for her and for us .",0.194,0.188,0.618,0.0941,Positive
BBC,nK7-DW4oG58,@adegunwaadegbuyi2271,"In as much as I want to believe her, she would need evidence to back her allegations especially, when she has been accused as a chronic blackmailer by one of her victims. Meanwhile, why are these interviewers not asking her of the person he accused of sexual harassment some years back?",15,2025-03-20T19:43:38Z,2,YouTube,"In as much as I want to believe her, she would need evidence to back her allegations especially, when she has been accused as a chronic blackmailer by one of her victims. Meanwhile, why are these interviewers not asking her of the person he accused of sexual harassment some years back?",0.023,0.177,0.8,-0.836,Negative
BBC,nK7-DW4oG58,@IfekasKitchen,"She was enjoying the cult until she didn't get what she want. 
Madam shut up all of you politicians are the same.",26,2025-03-20T22:11:08Z,1,YouTube,She was enjoying the cult until she didn't get what she want. Madam shut up all of you politicians are the same.,0.19,0.0,0.81,0.5719,Positive
BBC,nK7-DW4oG58,@iyajisolomon4027,Na today u know,0,2025-04-05T23:02:52Z,0,YouTube,Na today u know,0.0,0.0,1.0,0.0,Neutral
BBC,nK7-DW4oG58,@babajidejames1684,I just hope you have the evidence to back this claims,27,2025-03-20T20:24:56Z,5,YouTube,I just hope you have the evidence to back this claims,0.225,0.0,0.775,0.4404,Positive
BBC,nK7-DW4oG58,@UniquealinaandMama,"This same thing happened to me,when I was in school AAU. ONE MR.Aigbedion the then Dean of student,was laying advances on me, but cus o refused he took away my position from me as the the kudirat hall rep. Nigeria is a mess",0,2025-04-03T23:01:18Z,0,YouTube,"This same thing happened to me,when I was in school AAU. ONE MR.Aigbedion the then Dean of student,was laying advances on me, but cus o refused he took away my position from me as the the kudirat hall rep. Nigeria is a mess",0.0,0.129,0.871,-0.7227,Negative
BBC,nK7-DW4oG58,@SAMUEL.F.AKPAKPAN,"Why did you left your husband at the back, are you not supposed to walk step by step with your husband? Please show evidence, did you follow him to his bed? Since he held your hand and took you to hirs room. Chai",4,2025-03-20T18:08:35Z,1,YouTube,"Why did you left your husband at the back, are you not supposed to walk step by step with your husband? Please show evidence, did you follow him to his bed? Since he held your hand and took you to hirs room. Chai",0.125,0.0,0.875,0.7059,Positive
BBC,nK7-DW4oG58,@agofuregregory,"I like you,but bring evidence 
just to  shame dis man",11,2025-03-20T17:23:56Z,5,YouTube,"I like you,but bring evidence just to shame dis man",0.184,0.228,0.588,-0.1531,Negative
BBC,nK7-DW4oG58,@HannahJuan,Justice for  our sisters or mother   justice for women,0,2025-04-07T13:55:51Z,0,YouTube,Justice for our sisters or mother justice for women,0.493,0.0,0.507,0.7783,Positive
BBC,nK7-DW4oG58,@olukunleomotayo472,He who alleges must prove,9,2025-03-22T04:52:11Z,2,YouTube,He who alleges must prove,0.0,0.0,1.0,0.0,Neutral
BBC,nK7-DW4oG58,@ReadWell572,this is normal in nigh gee rhea. a country ruled by excessive greed,0,2025-06-15T03:02:32Z,0,YouTube,this is normal in nigh gee rhea. a country ruled by excessive greed,0.0,0.184,0.816,-0.4019,Negative
BBC,nK7-DW4oG58,@RazorMyths,"Madam, you’ve accused multiple men of sexual harassment on different platforms—not just once or twice. Some have even called it blackmail with proof. How do we believe you now? If you cry sexual harassment at every slight issue, men of goodwill will start avoiding you for fear of baseless accusations. If this becomes a habit, it will only make it harder for real victims to be taken seriously. If your allegation is true, you have my sincere apologies. But if it’s false and made with malicious intent, the repercussions won’t be pleasant.",69,2025-03-21T03:01:20Z,11,YouTube,"Madam, youve accused multiple men of sexual harassment on different platformsnot just once or twice. Some have even called it blackmail with proof. How do we believe you now? If you cry sexual harassment at every slight issue, men of goodwill will start avoiding you for fear of baseless accusations. If this becomes a habit, it will only make it harder for real victims to be taken seriously. If your allegation is true, you have my sincere apologies. But if its false and made with malicious intent, the repercussions wont be pleasant.",0.036,0.194,0.77,-0.9082,Negative
BBC,nK7-DW4oG58,@prostyviee,Thank you Natasha,0,2025-03-22T11:32:44Z,0,YouTube,Thank you Natasha,0.556,0.0,0.444,0.3612,Positive
BBC,nK7-DW4oG58,@SocialCommentng,"One thing with this story and why its doesnt seem true is because she has a history of accusing men wrongly and having no proof against them.

Except if she isnsuffering from some mental health issue, her current husband who she is married to, she had once accused him of sexual harassment.

The incident with Reno, also put another sand in her words and character, becauee the person she accused of sexual harassment was not in Nigeria at that moment and funny enough settling out of court.

It is very important to guide your character and words, because once people perceive you as a liar, it eill be difficult to get them to trust you",25,2025-03-21T05:28:53Z,1,YouTube,"One thing with this story and why its doesnt seem true is because she has a history of accusing men wrongly and having no proof against them.Except if she isnsuffering from some mental health issue, her current husband who she is married to, she had once accused him of sexual harassment.The incident with Reno, also put another sand in her words and character, becauee the person she accused of sexual harassment was not in Nigeria at that moment and funny enough settling out of court.It is very important to guide your character and words, because once people perceive you as a liar, it eill be difficult to get them to trust you",0.064,0.154,0.782,-0.8638,Negative
